ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001415889-25-008132	/s/ Tami Chen, Attorney-in-Fact	14-MAR-2025
0001086222-25-000132	/s/ Thomas M. Lair, as power of attorney	14-MAR-2025
0001225208-25-003419	Robert J. Tannous, Attorney-in-Fact	14-MAR-2025
0001628280-25-012865	/s/ Sean Ricker	14-MAR-2025
0001225208-25-003418	Robert J. Tannous, Attorney-in-Fact	14-MAR-2025
0001225208-25-003417	Robert J. Tannous, Attorney-in-Fact	14-MAR-2025
0001225208-25-003416	Robert J. Tannous by Power of Attorney for Eva C. Boratto	14-MAR-2025
0001062993-25-005490	Amy J. Gould, Attorney-in-Fact for Jaime Pereira	14-MAR-2025
0002059436-25-000015	Tara Dempsey, as Attorney-in-fact	14-MAR-2025
0001140361-25-008852	/s/ Christian LaPointe, Ph.D., Attorney-in-Fact.	14-MAR-2025
0001140361-25-008851	/s/ Christian LaPointe, Ph.D., Attorney-in-Fact	14-MAR-2025
0001140361-25-008850	/s/ Christian LaPointe, Ph.D., Attorney-in-Fact.	14-MAR-2025
0001140361-25-008849	/s/ Christian LaPointe, Ph.D., Attorney-in-Fact.	14-MAR-2025
0001140361-25-008848	/s/ Christian LaPointe, Ph.D., Attorney-in-Fact.	14-MAR-2025
0001062993-25-005489	Amy J. Gould, Attorney-in-Fact for John T. Hailer	14-MAR-2025
0001493152-25-010410	/s/ Matthew Burdyny	14-MAR-2025
0001127602-25-009509	/s/ Jonathan Miner, attorney-in-fact for Jorgen Vig Knudstorp	14-MAR-2025
0001454938-25-000049	/s/ Veronica Gonzalez, as attorney-in-fact	14-MAR-2025
0002059681-25-000002	Tara Dempsey, as Attorney-in-fact	14-MAR-2025
0001062993-25-005488	Amy J. Gould, Attorney-in-Fact for Robert W. Owens	14-MAR-2025
0001437749-25-007773	/s/ William C. Warden, Jr.	14-MAR-2025
0001225208-25-003415	/s/ James E. Daniel, Attorney-in-fact	13-MAR-2025
0001437749-25-007772	/s/ Robert J. Dwyer	07-MAR-2025
0001454938-25-000048	/s/ Veronica Gonzalez, as attorney-in-fact	14-MAR-2025
0001062993-25-005487	Amy J. Gould, Attorney-in-Fact for Mark Romaine	14-MAR-2025
0000950170-25-039560	/s/ Diem Nguyen	14-MAR-2025
0001062993-25-005486	Amy J. Gould, Attorney-in-Fact for Eric Slifka	14-MAR-2025
0001127602-25-009507	/s/ Jonathan Miner, attorney-in-fact for Richard E. Allison, Jr.	14-MAR-2025
0000950170-25-039559	/s/ Daniel J. Luckshire	14-MAR-2025
0001454938-25-000047	/s/ Veronica Gonzalez, as attorney-in-fact	14-MAR-2025
0001127602-25-009505	/s/ Anne M. Finucane	14-MAR-2025
0001628280-25-012862	/s/ Thomas Lynn, Attorney-in-Fact	14-MAR-2025
0001415889-25-008128	/s/ Ken Jew for George Orban	14-MAR-2025
0000864749-25-000045	/s/ Paul Rimas, Attorney-in-Fact	14-MAR-2025
0001454938-25-000046	/s/ Veronica Gonzalez, as attorney-in-fact	14-MAR-2025
0000864749-25-000044	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0001415889-25-008127	/s/ Lauren Jaeger, Attorney-in-Fact	14-MAR-2025
0000950170-25-039557	/s/ Dennis E. Hruby	14-MAR-2025
0000864749-25-000043	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0001415889-25-008126	/s/ William Shafton, Attorney-in-Fact	14-MAR-2025
0000950170-25-039556	/s/ Larry R. Miller	14-MAR-2025
0000864749-25-000042	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0000864749-25-000041	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0001127602-25-009504	/s/ Jessica Cunningham, By POA from Donna Langley	14-MAR-2025
0000864749-25-000040	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0000864749-25-000039	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0000864749-25-000038	/s/ Paul Rimas, as Attorney-in-Fact	14-MAR-2025
0000950170-25-039553	/s/ Daniel Ramos, Attorney-in-Fact	14-MAR-2025
0000950170-25-039552	/s/ Joshua Sidsworth, Attorney-in-Fact for Jay A. Snowden	14-MAR-2025
0001415889-25-008123	/s/ William Shafton, Attorney-in-Fact	14-MAR-2025
0001398344-25-005606	/s/ Brigitta S. Herzfeld	14-MAR-2025
0001127602-25-009503	/s/ Jessica Cunningham, By POA from Donna Langley	14-MAR-2025
0001415889-25-008122	/s/ Bella Zaslavsky, Attorney-in-Fact	14-MAR-2025
0000006281-25-000072	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001415889-25-008121	/s/ Bella Zaslavsky, Attorney-in-Fact	14-MAR-2025
0000006281-25-000070	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0000006281-25-000068	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001415889-25-008120	/s/ Bella Zaslavsky, Attorney-in-Fact	14-MAR-2025
0000092380-25-000067	/s/ Tim Whisler, on behalf of and as attorney-in-fact for C. David Cush	14-MAR-2025
0000723612-25-000035	/s/ Jean M. Sera, by Power of Attorney for Bernardo Hees	14-MAR-2025
0001225208-25-003413	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0001225208-25-003412	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0000006281-25-000066	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001225208-25-003411	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0000006281-25-000064	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001225208-25-003410	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0001225208-25-003409	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0001225208-25-003408	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0001628280-25-012853	Michael Brudoley as attorney-in-fact for Jose Gonzalez	14-MAR-2025
0000723612-25-000033	/s/ Jean M. Sera, by Power of Attorney for Cathleen DeGenova	14-MAR-2025
0001567619-25-000219	/s/ Diana M. Bonta	14-MAR-2025
0000006281-25-000062	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001225208-25-003407	Robert J. Tannous, Attorney-in-Fact	12-MAR-2025
0001628280-25-012851	Michael Brudoley as attorney-in-fact for Robin Raju	14-MAR-2025
0001437749-25-007756	/s/ Nathan Ulrich	14-MAR-2025
0000950170-25-039534	Craig R. Carberry, Deputy General Counsel, The Northern Trust Company, as Corporate Trustee of the W.K. Kellogg Foundation Trust and signing for the W.K. Kellogg Foundation pursuant to a Power of Attorney dated August 30, 2017	14-MAR-2025
0000092380-25-000065	/s/ Tim Whisler, on behalf of and as attorney-in -fact for Patricia A. Watson	14-MAR-2025
0000723612-25-000031	Jean M. Sera	14-MAR-2025
0001628280-25-012850	/s/ Michael Brudoley as attorney-in-fact for Nick Lane	14-MAR-2025
0000006281-25-000060	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001628280-25-012849	Michael Brudoley as attorney-in-fact for Seth Bernstein	14-MAR-2025
0001127602-25-009502	/s/ Richard Medway, attorney in fact	14-MAR-2025
0000006281-25-000058	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0000723612-25-000029	/s/ Jean M. Sera, by Power of Attorney for Edward P. Linnen	14-MAR-2025
0001127602-25-009501	/s/ Richard Medway, attorney in fact	14-MAR-2025
0000950170-25-039531	/s/ Brett T. Agee, President & CEO	14-MAR-2025
0001628280-25-012846	/s/ Michael Brudoley as attorney-in-fact for Jeffrey Hurd	14-MAR-2025
0001415889-25-008119	/s/ Zachary Levine, Attorney-in-Fact	14-MAR-2025
0000006281-25-000056	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0000109380-25-000043	By Rena Miller as attorney in fact	14-MAR-2025
0001628280-25-012845	/s/ Michael Brudoley as attorney-in-fact for Mark Pearson	14-MAR-2025
0001576940-25-000019	/s/ John Scott Dixon	14-MAR-2025
0001127602-25-009500	/s/ Richard Medway, attorney in fact	14-MAR-2025
0001628280-25-012843	/s/ Michael Brudoley as attorney-in-fact for William Eckert	14-MAR-2025
0000723612-25-000027	/s/ Jean M. Sera, by Power of Attorney for Ravi Simhambhatla	14-MAR-2025
0000006281-25-000054	/s/ Shelly Shaw, General Counsel, by Power of Attorney	14-MAR-2025
0001127602-25-009499	Richard Medway	14-MAR-2025
0001057352-25-000050	/s/ Gene Boxer, Attorney-in-Fact	14-MAR-2025
0000092380-25-000063	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Christopher P. Reynolds	14-MAR-2025
0000723612-25-000025	/s/ Jean M. Sera by Power of Attorney for Brian J. Choi	14-MAR-2025
0001127602-25-009498	/s/ Richard Medway, attorney in fact	14-MAR-2025
0000950170-25-039521	/s/ Danilo D'Alessandro, by Power of Attorney for Mazin Sabra	14-MAR-2025
0001933634-25-000009	/s/ Brendan Sheehey, Attorney-in-Fact	14-MAR-2025
0001415889-25-008118	/s/ Jeffrey D. Fick, Attorney-in-Fact	14-MAR-2025
0000723612-25-000023	/s/ Jean M. Sera, by Power of Attorney for Izilda P. Martins	14-MAR-2025
0001127602-25-009497	/s/ Richard Medway, attorney in fact	14-MAR-2025
0000897069-25-000607	/s/ Robert E. Riva, Jr. by Power of Attorney	14-MAR-2025
0001104659-25-023994	/s/ Hunter Knowles, Attorney-in-Fact	14-MAR-2025
0001366868-25-000046	Kelly C. Simoneaux, attorney-in-fact for Timothy E. Taylor	14-MAR-2025
0000874501-25-000060	William J. White, attoney-in-fact	14-MAR-2025
0000726958-25-000014	Scott Faber, under Power of Attorney dated August 24, 2022	14-MAR-2025
0000723612-25-000021	/s/ Jean M. Sera, by Power of Attorney for Joseph Ferraro	14-MAR-2025
0000874501-25-000058	William J. White, attoney-in-fact	14-MAR-2025
0000950170-25-039514	/s/ Danilo D'Alessandro, by Power of Attorney for Jeremy L. Stigall	14-MAR-2025
0000950170-25-039512	/s/ Karen Hager on behalf of Jennifer McMillon(2)	14-MAR-2025
0000950170-25-039511	/s/ Karen Hager on behalf of Jennifer McMillon(2)	14-MAR-2025
0000950170-25-039510	/s/ Karen Hager on behalf of Jennifer McMillon(2)	14-MAR-2025
0000950170-25-039509	/s/ Karen Hager on behalf of Jennifer McMillon(2)	14-MAR-2025
0000950170-25-039508	/s/ Karen Hager on behalf of Jennifer McMillon(2)	14-MAR-2025
0000950170-25-039507	/s/ Gladys Chang as Attorney-in-Fact	14-MAR-2025
0001650164-25-000099	/s/ Monica Kleinman as Attorney-in-Fact for Deval L. Patrick	14-MAR-2025
0000874501-25-000056	William J. White, attoney-in-fact	14-MAR-2025
0000897069-25-000604	/s/ Robert E. Riva by Power of Attorney	14-MAR-2025
0001415889-25-008117	/s/ Madelyn Zeylikman, Attorney-in-Fact	14-MAR-2025
0000711669-25-000048	Lee Bagwell, Attorney-in-fact for Ed Canup	14-MAR-2025
0001650164-25-000097	/s/ Xing Yan as Attorney-in-Fact for Stephen Fredette	14-MAR-2025
0000092380-25-000061	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Sarah Feinberg	14-MAR-2025
0001415889-25-008115	/s/ Madelyn Zeylikman, Attorney-in-Fact	14-MAR-2025
0000950170-25-039503	/s/ Megan Chung, as Attorney-in-Fact for Chen Geng	14-MAR-2025
0000874501-25-000054	William J. White, attoney-in-fact	14-MAR-2025
0001415889-25-008113	/s/ Rachael R. Lape, Attorney-in-Fact	14-MAR-2025
0001415889-25-008112	/s/ Melissa Masse, Attorney-in-Fact	13-MAR-2025
0000950170-25-039498	/s/ Danilo D'Alessandro	14-MAR-2025
0001570585-25-000057	/s/ Cory Smith, Attorney-in-Fact	14-MAR-2025
0000874501-25-000052	William J. White, attoney-in-fact	14-MAR-2025
0000950170-25-039494	/s/ Megan Chung	14-MAR-2025
0001127602-25-009495	/s/ Bhavit Sheth, attorney-in-fact	14-MAR-2025
0001628280-25-012835	/s/ Dominic Canuso, by Eric Martin as Attorney in Fact	14-MAR-2025
0000950170-25-039492	/s/ Danilo D'Alessandro, by Power of Attorney for Joseph M. Burnett	14-MAR-2025
0001415889-25-008109	/s/ Patrick Sexton, Attorney-in-Fact	14-MAR-2025
0000874501-25-000050	William J. White, attoney-in-fact	14-MAR-2025
0001127602-25-009493	/s/ Steven Vine, Attorney-In-Fact	14-MAR-2025
0001870600-25-000036	/s/ Chris Blevins, Attorney-In-Fact for Elisabeth Vanzura	14-MAR-2025
0001127602-25-009492	/s/ James Stillman Hanson, Attorney-in-Fact for Mark A. Morais	14-MAR-2025
0000950170-25-039491	/s/ Gladys Chang as Attorney-in-Fact	14-MAR-2025
0001127602-25-009491	/s/ Samantha Lagocki, POA	14-MAR-2025
0001127602-25-009490	/s/ Steven Vine, Attorney-In-Fact	14-MAR-2025
0001127602-25-009489	/s/ James Stillman Hanson, Attorney-in-Fact for Jill G. McConnell	14-MAR-2025
0001628280-25-012834	/s/ Jamie Chung, Attorney-in-Fact	14-MAR-2025
0000950170-25-039487	/s/ Megan Chung, as Attorney-in-Fact for Darien Spencer	14-MAR-2025
0001127602-25-009488	/s/ Samantha Lagocki, POA	14-MAR-2025
0001127602-25-009487	/s/ Steven Vine, Attorney-In-Fact	14-MAR-2025
0000874501-25-000048	William J. White, attoney-in-fact	14-MAR-2025
0000833079-25-000073	/s/ Alison Sasser, attorney-in-fact for Joseph Keough	14-MAR-2025
0001415889-25-008108	/s/ Steve Forte, Attorney-in-Fact	14-MAR-2025
0001415889-25-008107	/s/ Steve Forte, Attorney-in-Fact	14-MAR-2025
0001415889-25-008106	/s/ Steve Forte	14-MAR-2025
0001415889-25-008105	/s/ Steve Forte, Attorney-in-Fact	14-MAR-2025
0001104659-25-023981	/s/ Matthew R. A. Heiman, as Attorney-in-Fact	14-MAR-2025
0001415889-25-008104	/s/ Kirk W. Mackey, Attorney-in-Fact	13-MAR-2025
0001214659-25-004395	/s/ David Knaff, Attorney-in-fact for Philip M. Whitehead	14-MAR-2025
0001104659-25-023980	/s/ Matthew R. A. Heiman, as Attorney-in-Fact	14-MAR-2025
0001415889-25-008103	/s/ Kirk W. Mackey, Attorney-in-Fact	14-MAR-2025
0001415889-25-008102	/s/ Kirk W. Mackey, Attorney-in-Fact	14-MAR-2025
0000950170-25-039475	/s/ Karen Hager on behalf of Jennifer McMillon(2)	14-MAR-2025
0001213900-25-024173	/s/ Steven Pryzbyla	14-MAR-2025
0000950170-25-039473	/Sharon Woods Keisling/	14-MAR-2025
0000950170-25-039472	/s/ Bryce Robinson, Attorney-in-Fact	14-MAR-2025
0001127602-25-009486	/s/ Samantha Lagocki, POA	14-MAR-2025
0001514416-25-000052	/s/ Leah Webb, Attorney-in-Fact for David A. Morken	14-MAR-2025
0001681459-25-000066	/s/ Lisa P. Wang, Attorney-In-Fact	14-MAR-2025
0001127602-25-009485	/s/ Samantha Lagocki, POA	14-MAR-2025
0001503225-25-000002	/s/ Carrie Putnam, Attorney-in-Fact	14-MAR-2025
0001871509-25-000030	/s/ Kelly M. Kaiser, as attorney-in-fact for Jack Hartung	14-MAR-2025
0001127602-25-009484	/s/ Samantha Lagocki, POA	14-MAR-2025
0001535264-25-000023	Adam Stettner	14-MAR-2025
0000027419-25-000066	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000065	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000064	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000063	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0001127602-25-009482	/s/ Samantha Lagocki, POA	14-MAR-2025
0000027419-25-000062	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000061	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0001062993-25-005485	/s/ Richard W. Sunderland, Jr., Attorney-in-Fact	14-MAR-2025
0000027419-25-000060	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000059	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000058	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0001127602-25-009480	/s/ Samantha Lagocki, POA	14-MAR-2025
0000027419-25-000057	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000056	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0001628280-25-012826	/s/ Mardi Dier, as Attorney-in-Fact	14-MAR-2025
0001415889-25-008101	/s/ Kirk W. Mackey, Attorney-in-Fact	14-MAR-2025
0001127602-25-009479	/s/ Suzanne S. Taylor, attorney-in-fact	14-MAR-2025
0000921638-25-000073	/s/ Jasmine Miller, attorney-in-fact for Russell Farnsworth	14-MAR-2025
0001127602-25-009478	/s/ Samantha Lagocki, POA	14-MAR-2025
0001772921-25-000019	/s/ Jack Ezzell, as Attorney-in-Fact for Michelle Singleton, as Manager of Singleton Asset Management, LLC	14-MAR-2025
0001772921-25-000019	/s/ Jack Ezzell, as Attorney-in-Fact for Michelle Singleton, as Manager of Singleton Asset Management, LLC, in its capacity as general partner of Auburn OWMH, LLLP	14-MAR-2025
0001772921-25-000019	/s/ Jack Ezzell, Authorized Signatory for Philip Austin Singleton, Jr.	14-MAR-2025
0001772921-25-000019	/s/ Jack Ezzell, as Attorney-in-Fact for Michelle Singleton	14-MAR-2025
0001772921-25-000019	/s/ Jack Ezzell, Attorney-in-Fact for Scott Beville, as Co-Trustee of Austin Singleton Irrevocable Trust, dated December 30, 2015	14-MAR-2025
0001772921-25-000019	/s/ Jack Ezzell, Attorney-in-Fact for Scott Beville, as Co-Trustee of Philip Singleton Irrevocable Trust, dated December 24, 2015	14-MAR-2025
0001415889-25-008100	/s/ R. SCOT SELLERS	14-MAR-2025
0001127602-25-009477	/s/ Charles F. Boyle, Attorney- in-Fact for Mr. Filton	14-MAR-2025
0000950170-25-039462	/s/ Crystal Williams, under a power of attorney	14-MAR-2025
0001562180-25-002405	/s /Nilda M. Vazquez-Rodriguez, Attorney-in-Fact for Ortiz Cesar A	14-MAR-2025
0001913724-25-000010	/s/ Jenny B. Neslin, Attorney-in-Fact	14-MAR-2025
0001944048-25-000096	/s/ Alla Berenshteyn, as attorney-in-fact	14-MAR-2025
0001077428-25-000071	Mary Helen Hall, attorney-in-fact	14-MAR-2025
0000921638-25-000072	/s/ Jasmine Miller, attorney-in-fact for John Ebbett	14-MAR-2025
0001415889-25-008098	/s/  JOHN M. SABIN	14-MAR-2025
0000027419-25-000055	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000054	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000921638-25-000071	/s/ Jasmine Miller, attorney-in-fact for F. Edward Farid	14-MAR-2025
0000027419-25-000053	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000052	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000921638-25-000070	/s/ Jasmine Miller, attorney-in-fact for Michael J. Sparks	14-MAR-2025
0000027419-25-000051	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0001415889-25-008095	/s/ Jason S. Anderson, Attorney-in-Fact	14-MAR-2025
0000027419-25-000050	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000049	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000048	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000027419-25-000047	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0000921638-25-000069	/s/ Jasmine Miller, attorney-in-fact for Rodney Antal	14-MAR-2025
0000027419-25-000046	Benjamin S. Borden, Attorney-In-Fact	14-MAR-2025
0001505952-25-000009	/s/ Alexis Coll, attorney-in-fact	14-MAR-2025
0001415889-25-008094	/s/ KEN A. OTA	14-MAR-2025
0000950170-25-039456	/s/ Crystal Williams, under a power of attorney	14-MAR-2025
0001415889-25-008093	/s/ Shanti Ariker, Pursuant to a Power of Attorney	14-MAR-2025
0001415889-25-008090	/s/ Winnie Ling, Attorney-in-fact	14-MAR-2025
0001127602-25-009472	/s/ Steve Filton, Attorney-in-Fact for Mr. Peterson	14-MAR-2025
0001415889-25-008089	/s/ Kirk W. Mackey, Attorney-in-Fact	13-MAR-2025
0001415889-25-008088	/s/ A. CATHERINE NGO	14-MAR-2025
0001062993-25-005484	/s/ Jeffrey Bertelsen, Attorney-in-Fact	14-MAR-2025
0000892553-25-000060	/s/ Joseph R. Brinkman, by Arthur C. Hall III, his attorney-in-fact	14-MAR-2025
0001127602-25-009470	/s/ Michael J. Grubb, attorney-in-fact	14-MAR-2025
0001415889-25-008085	/s/ GLYN AEPPEL	14-MAR-2025
0000950170-25-039451	/s/ Crystal Williams, under a power of attorney	14-MAR-2025
0000911177-25-000072	/s/ Edmond R. Coletta	14-MAR-2025
0001002910-25-000091	Jonathan T. Shade, Deputy Corp. Secy. of Ameren Corporation, attorney-in-fact for Catherine S. Brune	14-MAR-2025
0000895447-25-000015	By: Patrick C. Edwards For: Marc A. Chilton	14-MAR-2025
0001127602-25-009468	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0000895447-25-000014	By: Patrick C. Edwards For: Mark J. Worden	14-MAR-2025
0001735276-25-000037	By: Brett Budzinski, Attorney-in-Fact For: Amy Schulman	14-MAR-2025
0000911177-25-000070	/s/ John W. Casella	14-MAR-2025
0000895447-25-000013	Patrick C. Edwards	14-MAR-2025
0001415889-25-008083	/s/ ANTHONY P. TAKITANI	14-MAR-2025
0000950170-25-039444	/s/ Kelly C. Clarke, Attorney-in-fact	14-MAR-2025
0001127602-25-009467	/s/ Steve Filton, Attorney in Fact for Marc D. Miller	14-MAR-2025
0000895447-25-000012	By: Patrick C. Edwards For: Carl N. Scibetta	14-MAR-2025
0001493152-25-010371	/s/ Leonard J. Sokolow	14-MAR-2025
0001127602-25-009465	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0001415889-25-008081	/s/ Steven Scrogham, Attorney-in-Fact	14-MAR-2025
0001104659-25-023964	/s/ Michael T. Fischette, Attorney-in-Fact	14-MAR-2025
0001415889-25-008080	/s/ Steven Scrogham	14-MAR-2025
0001415889-25-008079	/s/ Winnie Ling	14-MAR-2025
0001415889-25-008078	/s/ Ryan Robinson, Attorney-in-Fact	14-MAR-2025
0000950170-25-039441	/s/ Francis Cullo, Attorney-in-Fact	14-MAR-2025
0000911177-25-000068	/s/ Paul Ligon	14-MAR-2025
0001415889-25-008077	/s/ Wade K. Kodama	14-MAR-2025
0001764046-25-000037	/s/ John Doulamis, Attorney-in-Fact	14-MAR-2025
0000950170-25-039438	/s/ Crystal Williams, under a power of attorney	14-MAR-2025
0001127602-25-009464	/s/ Suzanne S. Taylor, attorney-in-fact	14-MAR-2025
0000911177-25-000066	/s/ Kevin J. Drohan	14-MAR-2025
0001415889-25-008075	/s/ Race A. Randle	14-MAR-2025
0001127602-25-009463	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0001127602-25-009462	/s/ Steve Filton, Attorney-in-Fact for Alan B. Miller	14-MAR-2025
0000911177-25-000064	/s/ Shelley E. Sayward	14-MAR-2025
0001944361-25-000006	/s/ Hannah Bible, as Attorney-in-fact	13-MAR-2025
0001445305-25-000048	/s/ Brandon E. Ziegler as attorney-in-fact for Michael D. Hawkins	14-MAR-2025
0001127602-25-009460	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0000911177-25-000062	/s/ Sean Steves	14-MAR-2025
0000911177-25-000060	/s/ Bradford Helgeson	14-MAR-2025
0001759655-25-000035	/s/ Anita Beth Adams, as attorney-in-fact	14-MAR-2025
0001127602-25-009459	/s/ Suzanne S. Taylor, attorney-in-fact	14-MAR-2025
0000002488-25-000032	/s/Elizabeth W Vanderslice	13-MAR-2025
0001823529-25-000079	/s/ Joe Jacumin, by power of attorney	14-MAR-2025
0001104659-25-023954	/s/ Misbah Mohiuddin, Attorney-in-Fact	14-MAR-2025
0001415889-25-008073	/s/ Winnie Ling, Attorney-in-fact	14-MAR-2025
0000911177-25-000058	/s/ Douglas R. Casella	14-MAR-2025
0001144215-25-000035	/s/ Chanda Kirchner, Attorney-in-Fact for Mark J. Sachleben	14-MAR-2025
0001127602-25-009458	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0001517375-25-000036	/s/ Heidi Jonas, Attorney-in-fact for Justyn R. Howard	14-MAR-2025
0001562180-25-002404	/s /Nilda M. Vazquez-Rodriguez, Attorney-in-Fact for Velez-Dominguez Rafael A	14-MAR-2025
0001127602-25-009457	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0001517375-25-000034	/s/ Heidi Jonas, Attorney-in-fact for Ryan Paul Barretto	14-MAR-2025
0001493152-25-010364	/s/ Robert deRose as Co-Trustee of the Robert D. deRose & Susan deRose Family Trust DTD 11/18/1986	14-MAR-2025
0001493152-25-010364	/s/ Susan deRose as Co-Trustee of the Robert D. deRose & Susan deRose Family Trust DTD 11/18/1986	14-MAR-2025
0001493152-25-010364	/s/ Robert deRose	14-MAR-2025
0001493152-25-010364	/s/ Susan deRose	14-MAR-2025
0001562180-25-002403	/s /Nilda M. Vazquez-Rodriguez, Attorney-in-Fact for Vazquez Angel E.	14-MAR-2025
0001140361-25-008820	/s/ Sean Flynn, as Attorney-in-Fact for Dominick C. Colangelo	14-MAR-2025
0001127602-25-009456	/s/ Suzanne S. Taylor, attorney-in-fact	14-MAR-2025
0001789940-25-000024	/s/ Jay Wolszczak, as attorney-in-fact	14-MAR-2025
0001628280-25-012814	/s/ Jeffrey Lipschutz (POA) for Donna F. Vieira	14-MAR-2025
0001562180-25-002402	/s /Nilda M. Vazquez-Rodriguez, Attorney-in-Fact for Garcia Ada	14-MAR-2025
0001517375-25-000032	/s/ Heidi Jonas, Attorney-in-fact for Joseph Del Preto	14-MAR-2025
0001062993-25-005482	Jarrett R. Szeftel, Attorney-in-Fact	14-MAR-2025
0001789940-25-000023	By: /s/ Jay Wolszczak	14-MAR-2025
0001437749-25-007729	/s/ Bruce Young	14-MAR-2025
0001127602-25-009455	/s/ Suzanne S. Taylor, attorney-in-fact	13-MAR-2025
0001789940-25-000022	/s/ Jay Wolszczak, as attorney-in-fact	14-MAR-2025
0001562180-25-002401	/s /Nilda M. Vazquez-Rodriguez, Attorney-in-Fact for Gonzalez Hugh	14-MAR-2025
0001477932-25-001732	/s/ Jesse Funches	14-MAR-2025
0000902664-25-001475	/s/ Marianne Lewis, Attorney-in-Fact	14-MAR-2025
0001477932-25-001731	/s/ Sweta Chakraborty	14-MAR-2025
0001104659-25-023947	Pruco Life Insurance Company, By: /s/ Andrew French, Name: Andrew French, Title: Attorney-in-Fact	14-MAR-2025
0001104659-25-023947	The Prudential Insurance Company of America, By: /s/ Andrew French, Name: Andrew French, Title: Attorney-in-Fact	14-MAR-2025
0001104659-25-023947	Prudential Financial, Inc., By: /s/ Andrew French, Name: Andrew French, Title: Second Vice President	14-MAR-2025
0001477932-25-001730	/s/ Daniel Magraw	14-MAR-2025
0001493152-25-010360	Opaleye Management Inc., By: /s/ James Silverman, President	14-MAR-2025
0001493152-25-010357	/s/ Quenton Petersen	14-MAR-2025
0001477932-25-001729	/s/ Sherri Goodman	14-MAR-2025
0000902664-25-001474	/s/ Marianne Lewis, Attorney-in-Fact	14-MAR-2025
0001477932-25-001728	/s/ Mark Tobin	14-MAR-2025
0001104659-25-023944	/s/ Maysa Vahidi, Attorney-in-Fact for George Tsunis	14-MAR-2025
0001415889-25-008072	/s/ Winnie Ling, Attorney-in-fact	14-MAR-2025
